CompositeProgramName,CompositeCompositeID,CompositeStationName,CompositeStationCode,CompositeTargetLatitude,CompositeTargetLongitude,CompositeSampleDate,CompositeFinalID,NumberFishPerComp,CompositeTissueName,Analyte,Unit,Result,WeightAvg g,TLMin mm,TLMax mm,TLAvgLength mm,SexSummary,LatestDateSampled,SampleID
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"DDT(p,p'), Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Diazinon, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Dicofol, Total",ug/Kg ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Dieldrin, Total",ng/g ww,5,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Endosulfan I, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Endrin, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Ethion, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"HCH, alpha-, Total",ng/g ww,3,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"HCH, beta-, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"HCH, delta-, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"HCH, gamma-, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Heptachlor, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Heptachlor Epoxide, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Hexachlorobenzene, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Lipid, Total",% ww,4.4,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Methoxychlor, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Moisture, Total",%,76.5,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Nonachlor, cis-, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Nonachlor, trans-, Total",ng/g ww,7,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Oxychlordane, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Parathion, Ethyl, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Parathion, Methyl, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"PCB AROCLOR 1248, Total",ng/g ww,130,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"PCB AROCLOR 1254, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"PCB AROCLOR 1260, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7516-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Toxaphene, Total",ng/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7516
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7517-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Mercury, Total",ug/g ww,0.14,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7517
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7517-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,fillet,"Moisture, Total",%,76.5,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7517
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Arsenic, Total",ug/g ww,0.7,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Cadmium, Total",ug/g ww,0.03,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Chromium, Total",ug/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Copper, Total",ug/g ww,5.6,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Lead, Total",ug/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Moisture, Total",%,69.7,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Nickel, Total",ug/g ww,0,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Silver, Total",ug/g ww,0.02,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,6/15/1981-541ST1095-7519-LIV,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,6/15/81,Morone saxatilis,6,liver,"Zinc, Total",ug/g ww,23,659.7000122,0,0,0,"Unk (0), M (0), F (0)",6/15/81,6/15/1981-541ST1095-7519
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Aldrin, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Chemical Group A, Total",ug/Kg ww,16.3,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Chlordane, cis-, Total",ng/g ww,6.9,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Chlordane, trans-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Chlordene, cis-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Chlordene, trans-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Chlorpyrifos, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Dacthal, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDD(o,p'), Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDD(p,p'), Total",ng/g ww,28,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDE(o,p'), Total",ng/g ww,13,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDE(p,p'), Total",ng/g ww,210,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDMS(p,p'), Total",ug/Kg ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDMU(p,p'), Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDT(o,p'), Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"DDT(p,p'), Total",ng/g ww,38,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Diazinon, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Dicofol, Total",ug/Kg ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Dieldrin, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Endosulfan I, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Endrin, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Ethion, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"HCH, alpha-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"HCH, beta-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"HCH, delta-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"HCH, gamma-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Heptachlor, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Heptachlor Epoxide, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Hexachlorobenzene, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Lipid, Total",% ww,2.54,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Mercury, Total",ug/g ww,0.3,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Methoxychlor, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Moisture, Total",%,76.3,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Moisture, Total",%,76.3,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Nonachlor, cis-, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Nonachlor, trans-, Total",ng/g ww,9.4,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Oxychlordane, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Parathion, Ethyl, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"Parathion, Methyl, Total",ng/g ww,0,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
Surface Water Ambient Monitoring Program,10/25/1984-541ST1095-7518-FIL,O'Neill Forebay/California Aqueduct-541ST1095,541ST1095,37.0889,-121.051,10/25/84,Morone saxatilis,2,fillet,"PCB AROCLOR 1248, Total",ng/g ww,93,2727.199951,0,0,0,"Unk (0), M (0), F (0)",10/25/84,10/25/1984-541ST1095-7518
